FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE,INGRESO_MENSUAL_CLIENTE
20230105.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,197284.73,25387.19,240.0,8.69,238871.92,20250108.0,5786.268944284048
20230105.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,167210.34,55461.58,240.0,8.99,238871.92,20250108.0,5011.198688921244
20230105.0,NMIV,LIMA,LIMA,SURQUILLO,150141.0,Credito,Banco,333499.2,58852.8,240.0,8.5,392352.0,20250108.0,9647.27846896063
20230105.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,268461.01,40000.0,240.0,8.29,324661.01,20250108.0,7647.362875771478
20230105.0,NMIV,LIMA,LIMA,SAN LUIS,150134.0,Credito,Banco,237608.0,91032.0,240.0,12.39,339440.0,20250108.0,8937.191795696439
20230105.0,NMIV,LIMA,LIMA,LA VICTORIA,150115.0,Scotiabank,Banco,176899.2,48274.8,240.0,7.9,241374.0,20250108.0,4895.5512818611405
20230105.0,NMIV,LIMA,LIMA,BRENIA,150105.0,Scotiabank,Banco,259975.0,50000.0,300.0,9.1,320775.0,20250108.0,7331.77003050034
20230105.0,NMIV,LIMA,LIMA,LIMA,150101.0,Scotiabank,Banco,179200.0,60600.0,240.0,7.9,256000.0,20250108.0,4959.224178003724
20230105.0,NMIV,LIMA,LIMA,RIMAC,150128.0,Credito,Banco,153920.0,19880.0,240.0,9.0,198800.0,20250108.0,4616.193970815274
20230106.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,Interbank,Banco,158146.6,14411.3,240.0,9.72,192150.0,20250108.0,4989.758432449304
20230106.0,NMIV,LIMA,LIMA,RIMAC,150128.0,Credito,Banco,173430.0,19270.0,180.0,10.5,192700.0,20250108.0,6390.311177893331
20230106.0,NMIV,ICA,ICA,SUBTANJALLA,110112.0,BANBIF,Banco,173919.76,22102.2,240.0,9.25,221021.96,20250108.0,5309.577997789561
20230106.0,NMIV,LIMA,LIMA,ATE,150103.0,BANBIF,Banco,110000.0,85000.0,168.0,8.7,220000.0,20250108.0,3782.0796919073564
20230106.0,NMIV,ICA,ICA,ICA,110101.0,Edpyme MiCasita,Edpyme,86100.0,20000.0,300.0,10.3,132900.0,20250108.0,2668.910010150322
20230106.0,NMIV,AREQUIPA,AREQUIPA,PAUCARPATA,40112.0,CMAC Cusco,CMAC,110000.0,30400.0,180.0,12.01,160000.0,20250108.0,4402.975471268201
20230106.0,NMIV,CALLAO,CALLAO,CALLAO,70101.0,Continental,Banco,202320.0,24280.0,300.0,6.22,242800.0,20250108.0,4436.31240077525
20230106.0,NMIV,JUNIN,HUANCAYO,HUANCAYO,120101.0,Interbank,Banco,200000.0,39200.0,240.0,9.08,250000.0,20250108.0,6032.516473623923
20230106.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,Interbank,Banco,210610.5,25200.0,240.0,9.4,252000.0,20250108.0,6498.111552153757
20230106.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Interbank,Banco,293324.65,34390.0,240.0,8.96,343900.0,20250108.0,8771.92272295246
20230106.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,Interbank,Banco,241323.65,82573.4,240.0,8.48,340085.0,20250108.0,6970.696525363243
20230106.0,NMIV,LIMA,LIMA,PUEBLO LIBRE,150121.0,Credito,Banco,410040.0,45620.0,300.0,7.99,455660.0,20250108.0,10540.131318278225
20230106.0,NMIV,LIMA,LIMA,LIMA,150101.0,Credito,Banco,273240.0,32160.0,240.0,8.88,321600.0,20250108.0,8124.543902972061
20230106.0,NMIV,LIMA,LIMA,SANTIAGO DE SURCO,150140.0,Credito,Banco,277200.0,32000.0,300.0,9.0,320000.0,20250108.0,7754.174399985936
20230106.0,NMIV,LIMA,LIMA,RIMAC,150128.0,BANBIF,Banco,220060.0,40740.0,300.0,10.8,271600.0,20250108.0,7083.644476630102
20230106.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,BANBIF,Banco,318400.0,79600.0,300.0,8.8,398000.0,20250108.0,8761.767256585257
20230106.0,NMIV,LIMA,LIMA,SANTIAGO DE SURCO,150140.0,Scotiabank,Banco,258800.0,50000.0,300.0,9.1,319600.0,20250108.0,7298.632883521445
20230106.0,NMIV,LIMA,LIMA,MAGDALENA DEL MAR,150120.0,Scotiabank,Banco,383862.91,42651.43,300.0,9.1,426514.34,20250108.0,10825.63546248158
20230106.0,NMIV,LIMA,LIMA,LA VICTORIA,150115.0,Scotiabank,Banco,212454.0,24806.0,240.0,9.1,248060.0,20250108.0,6417.295951277877
20230110.0,NMIV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112.0,Interbank,Banco,70704.5,24000.0,120.0,10.05,115000.0,20250108.0,3121.0797437876745
20230110.0,FCTP,ICA,ICA,ICA,110101.0,CMAC Ica,CMAC,43780.0,4370.0,240.0,13.5,87400.0,20250108.0,1761.9621206795864
20230110.0,NMIV,LIMA,HUAURA,HUALMAY,150805.0,Scotiabank,Banco,206820.0,52390.0,300.0,9.1,270010.0,20250108.0,5832.701904829619
20230110.0,NMIV,LIMA,LIMA,LINCE,150116.0,CMAC Cusco,CMAC,203494.0,24566.0,180.0,11.48,238860.0,20250108.0,7915.364670547715
20230110.0,NMIV,CUSCO,CUSCO,SAN JERONIMO,80104.0,CMAC Cusco,CMAC,324000.0,36000.0,240.0,11.48,360000.0,20250108.0,11502.560443651611
20230110.0,NMIV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301.0,CMAC Huancayo,CMAC,90000.0,80105.0,120.0,9.99,189705.0,20250108.0,3962.8610291356913
20230110.0,NMIV,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,60901.0,CMAC Huancayo,CMAC,81600.0,23265.0,120.0,10.8,126265.0,20250108.0,3716.0731455746095
20230110.0,NMIV,JUNIN,HUANCAYO,EL TAMBO,120114.0,BANBIF,Banco,177950.0,22550.0,300.0,9.0,225500.0,20250108.0,4977.833096960669
20230110.0,NMIV,ICA,ICA,ICA,110101.0,CMAC Ica,CMAC,53560.0,32000.0,300.0,12.0,106960.0,20250108.0,1880.356168536832
20230110.0,NMIV,LIMA,LIMA,MAGDALENA DEL MAR,150120.0,Credito,Banco,330000.0,134200.0,240.0,8.6,464200.0,20250108.0,9615.790301931815
20230110.0,NMIV,LIMA,LIMA,CHORRILLOS,150108.0,BANBIF,Banco,255577.0,22036.0,300.0,9.4,293813.0,20250108.0,7384.091757479423
20230110.0,NMIV,LIMA,LIMA,LA VICTORIA,150115.0,BANBIF,Banco,344085.0,51415.0,276.0,8.6,395500.0,20250108.0,9550.420844963117
20230110.0,NMIV,LIMA,LIMA,SURQUILLO,150141.0,Scotiabank,Banco,417600.0,46400.0,300.0,9.1,464000.0,20250108.0,11777.083045434914
20230110.0,NMIV,ICA,ICA,ICA,110101.0,Interbank,Banco,186948.0,40000.0,174.0,9.74,237748.0,20250108.0,6699.091804758864
20230110.0,NMIV,LIMA,LIMA,SANTIAGO DE SURCO,150140.0,Interbank,Banco,316285.8,70000.0,240.0,8.76,386270.0,20250108.0,9323.566430567033
20230110.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,Interbank,Banco,255012.75,67800.0,300.0,10.41,339000.0,20250108.0,7971.36815943463
20230110.0,NMIV,LIMA,LIMA,COMAS,150110.0,Interbank,Banco,277542.0,32038.0,240.0,9.14,320380.0,20250108.0,8407.2051939791
20230110.0,NMIV,LIMA,LIMA,MAGDALENA DEL MAR,150120.0,Credito,Banco,267391.0,31511.0,240.0,8.7,315102.0,20250108.0,7848.130171352893
20230110.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,BANCO PICHINCHA,Banco,235822.0,41891.0,240.0,9.0,293913.0,20250108.0,7072.5058120166295
20230110.0,NMIV,LIMA,LIMA,ATE,150103.0,Continental,Banco,378000.0,42000.0,300.0,9.99,420000.0,20250108.0,11440.74835837193
20230110.0,NMIV,LIMA,LIMA,SANTA ANITA,150137.0,Continental,Banco,336600.0,37400.0,300.0,10.2,374000.0,20250108.0,10354.235602372008
20230110.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Interbank,Banco,288909.4,41268.0,300.0,8.97,343900.0,20250108.0,8061.949006217491
20230110.0,NMIV,LIMA,LIMA,MIRAFLORES,150122.0,Interbank,Banco,311815.55,120000.0,240.0,9.28,431800.0,20250108.0,9539.602611213835
20230110.0,NMIV,AREQUIPA,AREQUIPA,PAUCARPATA,40112.0,CMAC Huancayo,CMAC,50000.0,106859.1,60.0,13.99,176459.1,20250108.0,3877.1778003379504
20230110.0,NMIV,PIURA,PIURA,26 DE OCTUBRE,200115.0,CMAC Huancayo,CMAC,180000.0,32400.0,60.0,9.99,232000.0,20250108.0,12745.274782737006
20230110.0,NMIV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101.0,CMAC Huancayo,CMAC,97000.0,19600.0,120.0,9.99,138000.0,20250108.0,4271.083553624022
20230110.0,NMIV,LAMBAYEQUE,LAMBAYEQUE,TUCUME,140312.0,CMAC Huancayo,CMAC,48600.0,57454.6,120.0,12.05,127454.6,20250108.0,2328.9142545177356
20230110.0,NMIV,PIURA,SULLANA,SULLANA,200601.0,CMAC Huancayo,CMAC,45000.0,15000.0,96.0,13.28,85700.0,20250108.0,2544.639025809102
20230110.0,NMIV,JUNIN,SATIPO,MAZAMARI,120604.0,CMAC Huancayo,CMAC,39300.0,25808.4,60.0,13.99,90808.4,20250108.0,3047.4617510656285
20230110.0,NMIV,PIURA,PIURA,PIURA,200101.0,Credito,Banco,81380.0,12020.0,180.0,9.19,120200.0,20250108.0,2782.1118811431656
20230110.0,NMIV,AREQUIPA,AREQUIPA,PAUCARPATA,40112.0,CMAC Cusco,CMAC,37300.0,7000.0,60.0,12.42,70000.0,20250108.0,2792.187123112777
20230110.0,NMIV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106.0,Interbank,Banco,155400.0,45100.0,132.0,10.91,225500.0,20250108.0,6754.868497512001
20230110.0,NMIV,PIURA,PAITA,TAMARINDO,200506.0,CMAC Huancayo,CMAC,70000.0,25000.0,72.0,12.15,116400.0,20250108.0,4579.93294631778
20230110.0,NMIV,PIURA,SULLANA,MIGUEL CHECA,200606.0,CMAC Huancayo,CMAC,80000.0,20000.0,84.0,12.15,121400.0,20250108.0,4728.813492710555
20230110.0,NMIV,ICA,CHINCHA,CHINCHA ALTA,110201.0,CMAC Huancayo,CMAC,85600.0,25000.0,240.0,10.8,132000.0,20250108.0,2906.4398047755703
20230110.0,NMIV,CAJAMARCA,JAEN,JAEN,60801.0,CMAC Huancayo,CMAC,80486.88,122463.12,120.0,10.8,222550.0,20250108.0,3665.3815360182125
20230110.0,NMIV,CAJAMARCA,JAEN,JAEN,60801.0,CMAC Huancayo,CMAC,95000.0,22600.0,120.0,9.99,139000.0,20250108.0,4183.019975198785
20230110.0,NMIV,JUNIN,SATIPO,RIO NEGRO,120607.0,CMAC Huancayo,CMAC,39797.07,15154.4,75.0,13.99,80651.47,20250108.0,2662.9796082653716
20230110.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Interbank,Banco,367533.0,40837.0,300.0,8.49,408370.0,20250108.0,9856.662961613032
20230110.0,NMIV,LIMA,LIMA,CHORRILLOS,150108.0,Credito,Banco,244700.0,50000.0,300.0,9.1,310900.0,20250108.0,6900.987119774722
20230112.0,NMIV,LIMA,LIMA,EL AGUSTINO,150111.0,Interbank,Banco,229906.45,32005.0,240.0,8.48,278100.0,20250108.0,6640.907727749012
20230112.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,233800.0,74755.99,240.0,8.7,324755.99,20250108.0,6862.208653478638
20230112.0,NMIV,LIMA,LIMA,SANTIAGO DE SURCO,150140.0,Credito,Banco,287444.4,33738.26,240.0,8.99,337382.66,20250108.0,8614.545012095266
20230112.0,NMIV,LIMA,LIMA,COMAS,150110.0,Credito,Banco,191080.0,51820.0,180.0,8.99,259100.0,20250108.0,6456.413523846577
20230112.0,NMIV,LIMA,LIMA,SAN MARTIN DE PORRES,150135.0,Credito,Banco,249300.0,45900.0,180.0,9.3,306000.0,20250108.0,8577.501130355116
20230112.0,FCTP,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301.0,Continental,Banco,43750.0,8000.0,228.0,13.0,92000.0,20250108.0,1727.9761829300126
20230112.0,NMIV,LA LIBERTAD,TRUJILLO,MOCHE,130107.0,CMAC Huancayo,CMAC,97400.0,78000.0,120.0,9.99,195000.0,20250108.0,4288.69626930907
20230112.0,NMIV,PIURA,PIURA,PIURA,200101.0,Credito,Banco,108000.0,20000.0,180.0,9.19,153000.0,20250108.0,3692.161257845439
20230112.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,147043.35,38018.59,240.0,9.19,210061.94,20250108.0,4470.028048737226
20230112.0,NMIV,PIURA,PIURA,PIURA,200101.0,Credito,Banco,113000.0,40000.0,120.0,9.19,178000.0,20250108.0,4810.27190071627
20230112.0,NMIV,LIMA,LIMA,ATE,150103.0,BANBIF,Banco,151800.0,31200.0,240.0,8.7,208000.0,20250108.0,4455.445994859098
20230112.0,NMIV,LIMA,LIMA,RIMAC,150128.0,Credito,Banco,212040.0,25360.0,180.0,8.69,253600.0,20250108.0,7039.081293413265
20230112.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Interbank,Banco,371031.55,93187.0,300.0,9.25,464200.0,20250108.0,10591.489416801049
20230112.0,NMIV,PIURA,PIURA,CASTILLA,200104.0,Credito,Banco,171285.0,34639.0,180.0,8.99,230924.0,20250108.0,5787.559087461068
20230112.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,153551.94,31510.0,240.0,9.0,210061.94,20250108.0,4605.1555329716
20230112.0,NMIV,PIURA,PIURA,PIURA,200101.0,Credito,Banco,107400.0,33100.0,180.0,9.19,165500.0,20250108.0,3671.6492508574092
20230112.0,NMIV,LIMA,LIMA,SAN MARTIN DE PORRES,150135.0,Continental,Banco,108400.0,32000.0,240.0,10.66,160000.0,20250108.0,3646.39699434982
20230112.0,NMIV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106.0,Interbank,Banco,109002.5,23647.5,240.0,9.64,157650.0,20250108.0,3420.107323603979
20230112.0,NMIV,LIMA,LIMA,MAGDALENA DEL MAR,150120.0,Scotiabank,Banco,283000.0,50000.0,300.0,9.1,343800.0,20250108.0,7981.117102150576
20230112.0,NMIV,CALLAO,CALLAO,CALLAO,70101.0,BANBIF,Banco,210000.0,59200.0,300.0,9.6,280000.0,20250108.0,6164.606290182322
20230112.0,NMIV,LIMA,LIMA,BARRANCO,150104.0,BANBIF,Banco,232500.0,36700.0,300.0,9.6,280000.0,20250108.0,6825.099821273284
20230112.0,NMIV,LIMA,LIMA,LIMA,150101.0,Interbank,Banco,368770.4,92188.0,276.0,9.3,460940.0,20250108.0,10810.262839367027
20230112.0,NMIV,LIMA,LIMA,LINCE,150116.0,Interbank,Banco,291214.55,72800.0,240.0,8.39,364000.0,20250108.0,8356.63224964983
20230112.0,NMIV,LIMA,LIMA,BRENIA,150105.0,Interbank,Banco,238107.9,62829.0,240.0,9.4,314145.0,20250108.0,7346.507869498773
20230112.0,NMIV,LIMA,LIMA,EL AGUSTINO,150111.0,Interbank,Banco,189809.45,38000.0,240.0,8.56,244000.0,20250108.0,5514.751983959065
20230112.0,NMIV,LIMA,LIMA,CHORRILLOS,150108.0,Interbank,Banco,222611.1,59100.0,240.0,8.39,295500.0,20250108.0,6388.001895475426
20230112.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Interbank,Banco,340287.0,59480.0,240.0,8.2,397600.0,20250108.0,9629.327063698236
20230112.0,NMIV,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133.0,Credito,Banco,348800.0,87200.0,180.0,9.8,436000.0,20250108.0,12352.203597929027
20230112.0,NMIV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111.0,Credito,Banco,239850.0,28450.0,180.0,9.0,284500.0,20250108.0,8109.0613403734405
20230112.0,NMIV,PIURA,PIURA,PIURA,200101.0,Credito,Banco,248760.0,64890.0,120.0,9.5,324450.0,20250108.0,10729.645472939706
20230112.0,NMIV,LIMA,LIMA,SURQUILLO,150141.0,BANBIF,Banco,229200.0,60000.0,300.0,9.6,300000.0,20250108.0,6728.227436713277
20230112.0,NMIV,LIMA,LIMA,SURQUILLO,150141.0,Scotiabank,Banco,294300.0,33900.0,300.0,9.1,339000.0,20250108.0,8299.797749692278
20230112.0,NMIV,LIMA,LIMA,COMAS,150110.0,Financiera Efectiva S. A,Financiera,209800.0,57000.0,300.0,9.5,283000.0,20250108.0,6110.051981635784
20230112.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Continental,Banco,393440.58,65400.0,300.0,9.99,458840.58,20250108.0,11908.081136909788
20230112.0,NMIV,LIMA,LIMA,PUEBLO LIBRE,150121.0,Interbank,Banco,365954.25,65530.0,300.0,8.38,431466.0,20250108.0,9724.093810589315
20230113.0,NMIV,LIMA,LIMA,SAN MIGUEL,150136.0,BANCO PICHINCHA,Banco,252783.0,67246.0,240.0,9.0,336229.0,20250108.0,7581.180876589121
20230113.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Interbank,Banco,313746.65,34860.0,204.0,8.18,348591.0,20250108.0,9506.669097212165
20230113.0,NMIV,LIMA,LIMA,PUEBLO LIBRE,150121.0,Interbank,Banco,183809.15,50000.0,240.0,8.91,250000.0,20250108.0,5477.181091384384
20230113.0,NMIV,LIMA,LIMA,LINCE,150116.0,Credito,Banco,341683.67,51967.26,240.0,7.79,393650.93,20250108.0,9378.284057138346
20230113.0,NMIV,LIMA,LIMA,RIMAC,150128.0,Credito,Banco,208370.0,39630.0,180.0,9.3,264200.0,20250108.0,7169.249540842742
20230113.0,NMIV,LIMA,LIMA,LIMA,150101.0,Credito,Banco,218050.0,77250.0,240.0,8.69,311500.0,20250108.0,6395.304610251065
20230113.0,NMIV,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133.0,Credito,Banco,351000.0,39000.0,240.0,9.6,390000.0,20250108.0,10982.450905919843
20230113.0,NMIV,LIMA,LIMA,LIMA,150101.0,Scotiabank,Banco,330167.13,36685.24,300.0,8.4,366852.37,20250108.0,8787.9413931697
20230113.0,NMIV,ICA,ICA,LA TINGUINIA,110102.0,CMAC Huancayo,CMAC,88730.0,13000.0,180.0,10.8,128530.0,20250108.0,3324.623837107522
20230113.0,NMIV,LIMA,LIMA,COMAS,150110.0,Continental,Banco,64000.0,67000.0,168.0,8.82,156000.0,20250108.0,2215.3448354425773
20230113.0,NMIV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101.0,Interbank,Banco,171272.55,21600.0,240.0,9.4,210600.0,20250108.0,5284.390549007917
20230113.0,NMIV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106.0,Interbank,Banco,155400.0,45100.0,240.0,9.83,225500.0,20250108.0,4940.609033608457
20230113.0,NMIV,LIMA,BARRANCA,SUPE,150204.0,CMAC Trujillo,CMAC,60000.0,30637.4,120.0,13.0,112037.4,20250108.0,2986.214799544508
20230113.0,NMIV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105.0,Credito,Banco,155128.0,45032.0,120.0,8.99,225160.0,20250108.0,6547.521645466221
20230113.0,NMIV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105.0,Credito,Banco,177950.0,22550.0,120.0,8.49,225500.0,20250108.0,7351.245739803755
20230113.0,NMIV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105.0,Credito,Banco,183908.0,23212.0,120.0,8.69,232120.0,20250108.0,7663.088854244338
20230113.0,NMIV,LIMA,LIMA,COMAS,150110.0,Credito,Banco,135400.0,35000.0,180.0,13.69,190000.0,20250108.0,5916.884960844332
20230113.0,NMIV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105.0,Credito,Banco,119890.0,16100.0,180.0,9.19,160990.0,20250108.0,4098.640862991572
20230113.0,NMIV,LIMA,LIMA,BARRANCO,150104.0,Credito,Banco,169922.0,34398.0,240.0,9.59,229320.0,20250108.0,5312.986093877375
20230113.0,NMIV,AREQUIPA,AREQUIPA,CERRO COLORADO,40104.0,Credito,Banco,143182.0,42838.0,182.0,9.73,205620.0,20250108.0,5025.697667526675
20230113.0,NMIV,LIMA,LIMA,PUEBLO LIBRE,150121.0,Scotiabank,Banco,307950.4,76987.6,300.0,9.1,384938.0,20250108.0,8684.763971922655
20230117.0,NMIV,LIMA,LIMA,BRENIA,150105.0,BANBIF,Banco,263700.0,30500.0,300.0,9.35,305000.0,20250108.0,7588.340547097522
20230117.0,NMIV,LIMA,LIMA,SANTA ANITA,150137.0,BANBIF,Banco,260000.0,160000.0,240.0,10.25,420000.0,20250108.0,8507.576020549182
20230117.0,NMIV,LIMA,LIMA,BRENIA,150105.0,Interbank,Banco,212016.2,25058.4,300.0,9.68,250584.0,20250108.0,6263.2518986295845
20230117.0,NMIV,LIMA,LIMA,SANTIAGO DE SURCO,150140.0,Credito,Banco,272587.71,50962.54,240.0,8.89,339750.25,20250108.0,8110.9712704173535
20230117.0,NMIV,LIMA,LIMA,SANTIAGO DE SURCO,150140.0,Credito,Banco,313217.0,100099.0,240.0,9.15,413316.0,20250108.0,9494.60480916216
20230117.0,NMIV,LIMA,LIMA,LIMA,150101.0,Credito,Banco,238800.0,45000.0,240.0,8.49,300000.0,20250108.0,6902.835759770682
20230117.0,NMIV,LIMA,LIMA,JESUS MARIA,150113.0,Scotiabank,Banco,417600.0,46400.0,300.0,9.1,464000.0,20250108.0,11777.083045434914
