FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE,INGRESO_MENSUAL_CLIENTE
20210107,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,71300.0,10700.0,240,8.2,107000.0,20230811,2017.623416826632
20210107,NCMV,LAMBAYEQUE,CHICLAYO,REQUE,140113,CREDITO,BANCO,129700.0,37000.0,180,9.6,185000.0,20230811,4540.65548304293
20210107,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,171700.0,45425.0,240,10.0,227125.0,20230811,5523.140548640244
20210107,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,115912.0,11288.0,240,7.9,150500.0,20230811,3207.7767462096413
20210107,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,115912.0,11288.0,240,7.7,150500.0,20230811,3160.0181897157377
20210107,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,86600.0,12400.0,240,8.1,124000.0,20230811,2432.5198960568287
20210107,NCMV,LIMA,LIMA,LINCE,150116,SCOTIABANK,BANCO,331740.0,36860.0,180,7.1,368600.0,20230811,10001.167814868857
20210107,NCMV,CUSCO,CUSCO,SAN JERONIMO,80104,CMAC CUSCO,CMAC,181000.0,30000.0,240,12.15,221000.0,20230811,6706.420824266376
20210107,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,90880.0,12320.0,240,10.4,123200.0,20230811,3004.1040040460116
20210107,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,INTERBANK,BANCO,117600.0,32100.0,120,9.5,168000.0,20230811,5072.384256382496
20210107,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,272803.6,31660.0,240,7.45,316600.0,20230811,7297.847620963918
20210108,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,79980.0,70200.0,240,10.82,168480.0,20230811,2719.230861298205
20210108,NCMV,PASCO,OXAPAMPA,OXAPAMPA,190301,CMAC HUANCAYO,CMAC,109700.0,18585.4,120,11.88,146585.4,20230811,5220.919324861401
20210108,NCMV,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,CMAC HUANCAYO,CMAC,45903.0,61153.56,120,10.8,127056.56,20230811,2090.427764721952
20210108,NCMV,CAJAMARCA,JAEN,JAEN,60801,CMAC HUANCAYO,CMAC,78000.0,12000.0,240,9.99,110000.0,20230811,2507.3339026979597
20210108,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,116700.0,15000.0,240,9.99,150000.0,20230811,3751.357262113486
20210108,NCMV,JUNIN,CHANCHAMAYO,SAN RAMON,120305,CMAC HUANCAYO,CMAC,69000.0,35488.48,121,10.8,124488.48,20230811,3127.815818115794
20210108,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,39315.0,3050.0,240,15.99,79990.0,20230811,1822.2577804271507
20210108,NCMV,AYACUCHO,HUANTA,HUANTA,50401,CMAC HUANCAYO,CMAC,80000.0,109000.0,120,10.8,207300.0,20230811,3643.2089662496173
20210108,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,31000.0,25000.0,120,12.05,80000.0,20230811,1485.5214380668683
20210108,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,51502.8,10029.6,60,11.09,85532.4,20230811,3740.362314116163
20210108,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CMAC HUANCAYO,CMAC,92500.0,12500.0,120,12.99,125000.0,20230811,4601.929368773149
20210108,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,50100.0,10800.0,120,12.05,84900.0,20230811,2400.7943241016164
20210108,NCMV,HUANCAVELICA,HUANCAVELICA,ASCENSION,90118,CMAC HUANCAYO,CMAC,30000.0,6000.0,60,11.75,60000.0,20230811,2211.832088586448
20210108,NCMV,PASCO,OXAPAMPA,CHONTABAMBA,190301,CMAC HUANCAYO,CMAC,95000.0,13295.0,140,11.8,128295.0,20230811,4174.79469796863
20210108,NCMV,JUNIN,HUANCAYO,CHILCA,120107,CMAC HUANCAYO,CMAC,22500.0,25500.0,72,12.05,72000.0,20230811,1468.215265049423
20210108,FCTP,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,39505.0,8570.0,120,13.99,85700.0,20230811,2043.8084831181673
20210108,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,50592.0,10368.0,120,11.09,84960.0,20230811,2331.6158683380927
20210108,NCMV,PIURA,SULLANA,SULLANA,200601,CMAC HUANCAYO,CMAC,50304.0,10800.0,120,11.09,85104.0,20230811,2318.342912730855
20210108,FCTP,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CMAC HUANCAYO,CMAC,44875.0,3000.0,240,13.99,85500.0,20230811,1859.0135779967454
20210108,NCMV,LA LIBERTAD,CHEPEN,CHEPEN,130401,CMAC HUANCAYO,CMAC,98700.0,53000.0,240,9.99,170000.0,20230811,3172.741746106265
20210108,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,38815.0,4550.0,180,13.99,80990.0,20230811,1722.1822164365715
20210108,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,120000.0,161121.24,84,9.99,291121.24,20230811,6638.407011327103
20210108,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,39315.0,5050.0,180,13.99,81990.0,20230811,1744.3667097566356
20210108,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,40365.0,3000.0,120,15.99,80990.0,20230811,2253.0506165451206
20210108,FCTP,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CMAC HUANCAYO,CMAC,35875.0,18000.0,60,13.99,91500.0,20230811,2781.8750717424787
20210108,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,149540.0,41960.0,240,9.2,209800.0,20230811,4549.1499148157545
20210108,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,234689.72,44062.89,240,8.7,293752.61,20230811,6888.322615339943
20210108,NCMV,PUNO,AZANGARO,AZANGARO,210201,CMAC CUSCO,CMAC,173400.0,21300.0,192,11.48,213000.0,20230811,6588.452691718763
20210111,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,62359.5,11140.5,120,10.5,98500.0,20230811,2804.826310474901
20210111,NCMV,ANCASH,SANTA,CHIMBOTE,21801,BANCO PICHINCHA,BANCO,42150.0,7350.0,240,10.0,73500.0,20230811,1355.8554113289827
20210111,NCMV,CALLAO,CALLAO,CALLAO,70101,INTERBANK,BANCO,170418.5,21280.0,240,7.7,212800.0,20230811,4645.986264270062
20210111,FCTP,ICA,ICA,LA TINGUINIA,110102,INTERBANK,BANCO,42302.1,8410.0,120,12.0,84100.0,20230811,2023.0408021403632
20210111,FCTP,ICA,ICA,LA TINGUINIA,110102,INTERBANK,BANCO,43302.15,4205.0,120,11.75,84100.0,20230811,2050.0603163079877
20210111,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,97307.0,30683.0,240,8.2,127990.0,20230811,2753.5607548548264
20210111,NCMV,TACNA,TACNA,TACNA,230101,BANBIF,BANCO,97200.0,14500.0,240,7.0,135000.0,20230811,2511.9685514051494
20210111,NCMV,ICA,ICA,SUBTANJALLA,110112,BANBIF,BANCO,131908.0,18792.0,180,9.0,174000.0,20230811,4459.662552787074
20210111,NCMV,LIMA,LIMA,LOS OLIVOS,150117,BANBIF,BANCO,234800.0,43200.0,240,8.9,288000.0,20230811,6991.597814458468
20210111,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,51625.0,15750.0,120,13.0,105000.0,20230811,2569.388983774754
20210111,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,56875.0,10500.0,180,13.0,105000.0,20230811,2398.6882754663698
20210111,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,51625.0,15750.0,180,13.0,105000.0,20230811,2177.270896192551
20210111,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,56875.0,10500.0,180,13.0,105000.0,20230811,2398.6882754663698
20210111,NCMV,ANCASH,SANTA,NUEVO CHIMBOTE,21809,BANCO PICHINCHA,BANCO,70000.0,10000.0,240,10.0,100000.0,20230811,2251.7171718393543
20210111,NCMV,LIMA,LIMA,RIMAC,150128,INTERBANK,BANCO,124440.0,37260.0,240,9.5,180000.0,20230811,3866.4801671334476
20210111,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,INTERBANK,BANCO,151700.0,20000.0,240,9.25,195000.0,20230811,4631.233289792237
20210111,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,92500.0,12500.0,120,12.05,125000.0,20230811,4432.604291005979
20210111,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,128200.0,42000.0,240,9.99,188500.0,20230811,4121.028286229211
20210111,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,19900.0,40200.0,60,12.05,84100.0,20230811,1477.2249308368885
20210111,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,41865.0,2500.0,120,13.99,81990.0,20230811,2165.9041170925725
20210111,NCMV,CAJAMARCA,JAEN,JAEN,60801,CMAC HUANCAYO,CMAC,88000.0,12000.0,240,10.8,120000.0,20230811,2987.9287712646046
20210111,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,39365.0,3000.0,240,13.99,79990.0,20230811,1630.7536378349166
20210111,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,19000.0,51000.0,60,12.05,90000.0,20230811,1410.4157631105968
20210111,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,76300.0,10700.0,180,12.05,107000.0,20230811,3060.61354263823
20210111,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,72000.0,11000.0,180,10.8,103000.0,20230811,2697.767567584149
20210111,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,82500.0,12500.0,240,12.05,115000.0,20230811,3037.578373302938
20210111,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,41959.0,3316.0,180,13.99,82900.0,20230811,1861.6783104331341
20210111,FCTP,ICA,ICA,SUBTANJALLA,110112,CMAC HUANCAYO,CMAC,23485.0,1890.0,72,15.93,63000.0,20230811,1695.0939651594747
20210111,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,91050.0,20650.0,240,10.2,130000.0,20230811,2969.1702061121164
20210111,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,64760.0,22440.0,120,8.5,112200.0,20230811,2676.4377371711143
20210111,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,227748.0,42838.55,240,8.5,285586.55,20230811,6588.166858417788
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27775.0,2300.0,144,17.0,67700.0,20230811,1510.8886531107464
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,18500.0,3000.0,72,17.0,55900.0,20230811,1371.8447541323017
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27775.0,2300.0,120,17.0,67700.0,20230811,1609.076593981013
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27709.0,2275.0,120,17.0,67609.0,20230811,1605.2530456388802
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26484.0,3500.0,120,17.0,67609.0,20230811,1534.2856711068644
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28800.0,2275.0,144,17.0,68700.0,20230811,1566.6460201472366
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,29800.0,2275.0,120,17.0,69700.0,20230811,1726.3900090237335
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28800.0,2275.0,84,17.0,68700.0,20230811,1961.8372673051533
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,29800.0,2275.0,180,17.0,69700.0,20230811,1528.7442609259951
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,15475.0,2800.0,48,17.0,55900.0,20230811,1488.439265690167
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,29775.0,2300.0,240,17.0,69700.0,20230811,1455.7995451994018
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,25866.0,2275.0,60,17.0,65766.0,20230811,2142.7890826420157
20210111,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,29775.0,2300.0,180,17.0,69700.0,20230811,1527.4617573513929
20210111,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,40104,CMAC CUSCO,CMAC,65000.0,76700.0,78,12.68,160000.0,20230811,4091.8470597984524
20210111,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,256107.0,30123.0,192,7.1,301230.0,20230811,7451.802553542592
20210111,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CMAC HUANCAYO,CMAC,92500.0,12500.0,240,12.99,125000.0,20230811,3610.162109032756
20210111,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CMAC HUANCAYO,CMAC,32000.0,73000.0,120,13.99,125000.0,20230811,1655.534019991934
20210111,NCMV,PUNO,SAN ROMAN,JULIACA,211101,CMAC HUANCAYO,CMAC,92500.0,12500.0,120,11.8,125000.0,20230811,4388.112451712263
20210113,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,69491.0,10499.0,120,8.8,104990.0,20230811,2909.2620101490484
20210113,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,51490.0,28000.0,240,8.5,104490.0,20230811,1489.4739428663784
20210113,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,BANCO PICHINCHA,BANCO,107650.0,14550.0,180,8.5,145500.0,20230811,3533.573780356338
20210113,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,165322.18,20958.03,240,8.5,209580.21,20230811,4782.347626487961
20210113,NCMV,LIMA,LIMA,BRENIA,150105,BANCO PICHINCHA,BANCO,261800.0,40000.0,240,8.0,316800.0,20230811,7299.333668749649
20210113,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,196550.0,22950.0,240,9.8,229500.0,20230811,6235.931031517298
20210113,NCMV,LIMA,LIMA,BRENIA,150105,BANCO PICHINCHA,BANCO,316500.0,90000.0,264,7.0,406500.0,20230811,7843.124265855631
20210113,NCMV,CALLAO,CALLAO,BELLAVISTA,70102,INTERBANK,BANCO,201460.05,24050.0,240,7.7,240500.0,20230811,5492.247761241648
20210113,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,INTERBANK,BANCO,226728.05,67000.0,240,7.5,308716.75,20230811,6088.352462242425
20210113,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,79000.0,17470.59,120,10.0,116470.59,20230811,3479.969404553064
20210113,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,111852.0,32538.0,240,9.5,162690.0,20230811,3475.357920718502
20210113,NCMV,LIMA,LIMA,ATE,150103,COMERCIO,BANCO,152740.0,19560.0,240,7.5,195600.0,20230811,4101.543479436744
20210113,NCMV,TACNA,TACNA,TACNA,230101,BANBIF,BANCO,111700.0,15000.0,240,9.3,150000.0,20230811,3422.152511849766
20210113,NCMV,TACNA,TACNA,TACNA,230101,BANBIF,BANCO,111700.0,15000.0,240,10.5,150000.0,20230811,3717.3011124830828
20210113,NCMV,TACNA,TACNA,TACNA,230101,BANBIF,BANCO,70000.0,30000.0,180,9.8,125000.0,20230811,2478.9399422449305
20210113,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,112150.0,15050.0,240,8.6,150500.0,20230811,3267.9117647322814
20210113,FCTP,AREQUIPA,AREQUIPA,YURA,40128,CONTINENTAL,BANCO,22925.0,25150.0,60,13.0,85700.0,20230811,1738.7139984627947
20210113,FCTP,AREQUIPA,AREQUIPA,YURA,40128,CONTINENTAL,BANCO,39355.0,8720.0,180,13.0,85700.0,20230811,1659.7868497754544
20210113,NCMV,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,106200.0,20500.0,140,8.4,150000.0,20230811,3974.941695459745
20210113,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,254280.0,47520.0,240,7.0,316800.0,20230811,6571.433778305569
20210113,NCMV,LIMA,LIMA,CHORRILLOS,150108,INTERBANK,BANCO,221771.05,80040.0,180,7.5,316800.0,20230811,6852.816814692789
20210113,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,151959.0,19474.0,240,8.9,194733.0,20230811,4524.856100031065
20210113,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,354400.0,50000.0,240,6.99,404400.0,20230811,9151.775120237424
20210113,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,168628.8,45906.4,180,9.4,229535.2,20230811,5835.6750128325975
20210113,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,58875.0,8500.0,240,13.0,105000.0,20230811,2299.217333383674
20210113,NCMV,LAMBAYEQUE,CHICLAYO,REQUE,140113,CREDITO,BANCO,112200.0,14500.0,240,10.0,145000.0,20230811,3609.1809525767935
20210113,NCMV,LIMA,LIMA,LIMA,150101,BANCO PICHINCHA,BANCO,270030.0,31670.0,240,7.6,316700.0,20230811,7306.281596318871
20210114,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,97200.0,30000.0,84,8.5,150500.0,20230811,5131.021281633586
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,121316.03,52000.0,120,10.8,196616.03,20230811,5524.745603072593
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,103100.0,57500.0,60,10.1,183900.0,20230811,7318.822325817477
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,120700.0,16000.0,180,9.1,160000.0,20230811,4104.701203141456
20210114,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,BANCO PICHINCHA,BANCO,86675.0,12410.0,240,8.9,124085.0,20230811,2580.9060501200493
20210114,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,148500.0,20000.0,240,8.5,191800.0,20230811,4295.725005159394
20210114,NCMV,CALLAO,CALLAO,CALLAO,70101,BANCO PICHINCHA,BANCO,146990.5,42579.5,240,8.8,212870.0,20230811,4345.546810931015
20210114,NCMV,LIMA,LIMA,LIMA,150101,BANCO PICHINCHA,BANCO,243499.85,28728.0,240,8.8,287227.85,20230811,7198.696491471765
20210114,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,192614.6,67545.0,240,7.7,275150.0,20230811,5251.10117679637
20210114,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,INTERBANK,BANCO,122950.0,16250.0,120,10.1,162500.0,20230811,5438.697868400724
20210114,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,155770.75,31290.0,240,8.0,208600.0,20230811,4343.096562572133
20210114,NCMV,CALLAO,CALLAO,BELLAVISTA,70102,INTERBANK,BANCO,226694.8,26581.5,240,8.58,265815.0,20230811,6596.011603297661
20210114,NCMV,PIURA,PIURA,CATACAOS,200105,CREDITO,BANCO,104950.0,21750.0,180,9.8,145000.0,20230811,3716.6392419800786
20210114,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,292502.0,44348.0,240,8.47,336850.0,20230811,8442.83060803852
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,127000.0,16700.0,192,9.1,167000.0,20230811,4193.434167748008
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,94900.46,13134.0,144,10.8,131334.46,20230811,3928.0803326446085
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,113500.0,34200.0,144,9.1,171000.0,20230811,4326.884709221203
20210114,NCMV,ICA,CHINCHA,GROCIO PRADO,110206,EDPYME MICASITA,EDPYME,44804.0,16196.0,120,10.8,85000.0,20230811,2040.379181548098
20210114,NCMV,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,108027.2,32831.8,240,9.6,164159.0,20230811,3380.0667250825754
20210114,NCMV,LIMA,LIMA,ATE,150103,SCOTIABANK,BANCO,140950.0,18250.0,240,7.8,182500.0,20230811,3871.595993732676
20210115,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,382201.4,42464.7,240,7.2,424647.0,20230811,10030.866811768781
20210115,NCMV,LIMA,LIMA,JESUS MARIA,150113,INTERBANK,BANCO,266026.4,30822.9,240,7.8,308229.0,20230811,7307.178038078229
20210115,NCMV,ANCASH,SANTA,CHIMBOTE,21801,INTERBANK,BANCO,67320.0,23080.0,240,8.5,115400.0,20230811,1947.3953356722584
20210115,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,258342.9,30370.0,240,8.0,303700.0,20230811,7202.945103332406
20210115,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,149954.45,30574.0,300,7.3,203821.0,20230811,3629.054156245321
20210115,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,INTERBANK,BANCO,153242.65,18870.0,240,9.0,188695.0,20230811,4595.879658275437
20210115,NCMV,CALLAO,CALLAO,CALLAO,70101,INTERBANK,BANCO,126931.3,50075.0,180,8.0,200300.0,20230811,4043.405380392059
20210115,NCMV,JUNIN,CONCEPCION,CONCEPCION,120201,CMAC HUANCAYO,CMAC,41500.0,12500.0,60,10.8,78000.0,20230811,2993.9226440494926
20210115,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,138501.0,53199.0,96,9.99,210000.0,20230811,7003.013720395857
20210115,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,101700.0,40000.0,120,8.08,165000.0,20230811,4127.349681817652
20210115,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,90150.0,24050.0,144,8.08,137500.0,20230811,3265.9658044448565
20210115,NCMV,AREQUIPA,AREQUIPA,MIRAFLORES,40110,CREDITO,BANCO,85630.0,100000.0,120,9.0,208930.0,20230811,3615.74883541127
20210115,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,193865.55,68084.0,120,8.3,276949.55,20230811,7943.227093516859
20210115,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,266584.5,114250.5,180,7.3,380835.0,20230811,8136.9019782275145
20210115,NCMV,TACNA,TACNA,TACNA,230101,BANBIF,BANCO,111650.0,15050.0,180,9.3,150000.0,20230811,3841.4681155401076
20210115,NCMV,LIMA,LIMA,ATE,150103,BANBIF,BANCO,244019.0,28780.0,240,7.1,287799.0,20230811,6355.172350660039
20210115,FCTP,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CMAC HUANCAYO,CMAC,61875.0,3500.0,120,13.99,103000.0,20230811,3201.1302339687786
20210115,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,BANCO PICHINCHA,BANCO,125200.0,17400.0,240,8.5,165900.0,20230811,3621.715627245496
20210115,FCTP,AREQUIPA,AREQUIPA,YURA,40128,CONTINENTAL,BANCO,39355.0,8720.0,120,13.0,85700.0,20230811,1958.7080572679017
20210115,NCMV,LIMA,LIMA,SURQUILLO,150141,CMAC HUANCAYO,CMAC,84740.0,95680.0,68,10.82,198720.0,20230811,5574.82699269865
20210118,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,197949.85,23660.0,240,8.0,236600.0,20230811,5519.106206374877
20210118,NCMV,CALLAO,CALLAO,CALLAO,70101,BANCO PICHINCHA,BANCO,113499.99,15200.01,240,8.4,152000.0,20230811,3259.3583869078107
20210118,NCMV,LIMA,LIMA,ATE,150103,BANCO PICHINCHA,BANCO,121805.4,28912.0,240,9.7,174017.4,20230811,3837.8044192933494
20210118,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,267806.8,33993.2,240,8.0,316800.0,20230811,7466.811275630647
20210118,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,244250.0,45750.0,240,7.0,305000.0,20230811,6312.2255008303255
20210118,NCMV,LIMA,LIMA,LA VICTORIA,150115,BANCO PICHINCHA,BANCO,275728.16,71000.0,180,7.5,346728.16,20230811,8520.11374402702
